ECLIPSE ANDROID PROJECT IMPORT SUMMARY
======================================

Manifest Merging:
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/lsterr.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/mainblk.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/memry.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/memry.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/ndminx.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/nwmain.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/object_cache.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/ocrclass.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/params.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/params.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/platform.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/qrsequence.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/scanutils.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/scanutils.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/secname.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/serialis.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/serialis.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/sorthelper.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/stderr.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/strngs.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/strngs.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/tesscallback.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/tessdatamanager.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/tessdatamanager.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/tprintf.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/tprintf.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unichar.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unichar.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unicharmap.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unicharmap.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unicharset.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unicharset.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unicity_table.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unicodes.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/unicodes.h
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/universalambigs.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/ccutil/universalambigs.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/
* tess-two/jni/com_googlecode_tesseract_android/src/classify/Makefile.am
* tess-two/jni/com_googlecode_tesseract_android/src/classify/adaptive.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/adaptive.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/adaptmatch.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/blobclass.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/blobclass.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/classify.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/classify.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/cluster.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/cluster.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/clusttool.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/clusttool.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/cutoffs.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/cutoffs.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/errorcounter.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/errorcounter.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/extern.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/extract.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/extract.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/featdefs.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/featdefs.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/flexfx.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/flexfx.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/float2int.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/float2int.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/fpoint.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/fpoint.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/fxdefs.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/fxdefs.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intfeaturedist.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intfeaturedist.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intfeaturemap.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intfeaturemap.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intfeaturespace.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intfeaturespace.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intfx.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intfx.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intmatcher.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intmatcher.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intproto.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/intproto.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/kdtree.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/kdtree.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mastertrainer.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mastertrainer.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mf.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mf.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mfdefs.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mfdefs.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mfoutline.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mfoutline.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mfx.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/mfx.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/normfeat.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/normfeat.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/normmatch.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/normmatch.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/ocrfeatures.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/ocrfeatures.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/outfeat.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/outfeat.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/picofeat.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/picofeat.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/protos.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/protos.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/sampleiterator.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/sampleiterator.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/shapeclassifier.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/shapeclassifier.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/shapetable.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/shapetable.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/tessclassifier.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/tessclassifier.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/trainingsample.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/trainingsample.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/trainingsampleset.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/trainingsampleset.h
* tess-two/jni/com_googlecode_tesseract_android/src/classify/xform2d.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/classify/xform2d.h
* tess-two/jni/com_googlecode_tesseract_android/src/configure.ac
* tess-two/jni/com_googlecode_tesseract_android/src/contrib/
* tess-two/jni/com_googlecode_tesseract_android/src/contrib/tesseract-c_api-demo.py
* tess-two/jni/com_googlecode_tesseract_android/src/contrib/tesseract.completion
* tess-two/jni/com_googlecode_tesseract_android/src/contrib/traineddata.txt
* tess-two/jni/com_googlecode_tesseract_android/src/cube/
* tess-two/jni/com_googlecode_tesseract_android/src/cube/Makefile.am
* tess-two/jni/com_googlecode_tesseract_android/src/cube/altlist.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/altlist.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/beam_search.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/beam_search.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/bmp_8.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/bmp_8.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cached_file.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cached_file.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_altlist.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_altlist.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_bigrams.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_bigrams.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_samp.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_samp.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_samp_enum.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_samp_enum.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_samp_set.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_samp_set.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_set.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/char_set.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/classifier_base.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/classifier_factory.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/classifier_factory.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/con_comp.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/con_comp.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/conv_net_classifier.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/conv_net_classifier.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_const.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_line_object.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_line_object.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_line_segmenter.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_line_segmenter.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_object.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_object.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_search_object.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_search_object.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_tuning_params.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_tuning_params.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_utils.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/cube_utils.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/feature_base.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/feature_bmp.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/feature_bmp.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/feature_chebyshev.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/feature_chebyshev.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/feature_hybrid.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/feature_hybrid.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/hybrid_neural_net_classifier.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/hybrid_neural_net_classifier.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/lang_mod_edge.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/lang_model.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/search_column.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/search_column.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/search_node.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/search_node.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/search_object.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/string_32.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/tess_lang_mod_edge.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/tess_lang_mod_edge.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/tess_lang_model.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/tess_lang_model.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/tuning_params.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/word_altlist.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/word_altlist.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/word_list_lang_model.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/word_list_lang_model.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/word_size_model.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/word_size_model.h
* tess-two/jni/com_googlecode_tesseract_android/src/cube/word_unigrams.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cube/word_unigrams.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/Makefile.am
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/bitvec.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/bitvec.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/callcpp.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/callcpp.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/const.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/cutil.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/cutil.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/cutil_class.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/cutil_class.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/danerror.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/danerror.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/efio.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/efio.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/emalloc.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/emalloc.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/freelist.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/freelist.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/globals.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/listio.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/listio.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/oldlist.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/oldlist.h
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/structures.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/cutil/structures.h
* tess-two/jni/com_googlecode_tesseract_android/src/dict/
* tess-two/jni/com_googlecode_tesseract_android/src/dict/Makefile.am
* tess-two/jni/com_googlecode_tesseract_android/src/dict/context.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/dict/dawg.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/dict/dawg.h
* tess-two/jni/com_googlecode_tesseract_android/src/dict/dawg_cache.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/dict/dawg_cache.h
* tess-two/jni/com_googlecode_tesseract_android/src/dict/dict.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/dict/dict.h
* tess-two/jni/com_googlecode_tesseract_android/src/dict/hyphen.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/dict/matchdefs.h
* tess-two/jni/com_googlecode_tesseract_android/src/dict/permdawg.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/dict/stopper.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/dict/stopper.h
* tess-two/jni/com_googlecode_tesseract_android/src/dict/trie.cpp
* tess-two/jni/com_googlecode_tesseract_android/src/dict/trie.h
* tess-two/jni/com_googlecode_tesseract_android/src/doc/
* tess-two/jni/com_googlecode_tesseract_android/src/doc/Doxyfile
* tess-two/jni/com_googlecode_tesseract_android/src/doc/MOCRadaptingtesseract2.pdf
* tess-two/jni/com_googlecode_tesseract_android/src/doc/Makefile.am
* tess-two/jni/com_googlecode_tesseract_android/src/doc/PageLayoutAnalysisICDAR2.pdf
* tess-two/jni/com_googlecode_tesseract_android/src/doc/ambiguous_words.1
* tess-two/jni/com_googlecode_tesseract_android/src/doc/ambiguous_words.1.asc
* tess-two/jni/com_googlecode_tesseract_android/src/doc/ambiguous_words.1.html
* tess-two/jni/com_googlecode_tesseract_android/src/doc/ambiguous_words.1.xml
* tess-two/jni/com_googlecode_tesseract_android/src/doc/cntraining.1
* tess-two/jni/com_googlecode_tesseract_android/src/doc/cntraining.1.asc
* tess-two/jni/com_googlecode_tesseract_android/src/doc/cntraining.1.html
* tess-two/jni/com_googlecode_tesseract_android/src/doc/cntraining.1.xml
* tess-two/jni/com_googlecode_tesseract_android/src/doc/combine_tessdata.1
* tess-two/jni/com_googlecode_tesseract_android/src/doc/combine_tessdata.1.asc
